127.0.0.1 - - [13/Mar/2018:10:13:21 +0200] "GET /ServiceMarketplace/css/main.css HTTP/1.1" 200 8822
127.0.0.1 - - [13/Mar/2018:10:13:25 +0200] "GET /ServiceMarketplace/js/vendor/jquery-1.10.2.min.map HTTP/1.1" 404 1136
127.0.0.1 - - [13/Mar/2018:10:13:25 +0200] "GET /ServiceMarketplace/templates/user-data.handlebars HTTP/1.1" 200 3478
127.0.0.1 - - [13/Mar/2018:10:13:56 +0200] "GET /ServiceMarketplace/admin HTTP/1.1" 200 42
127.0.0.1 - - [13/Mar/2018:10:13:56 +0200] "GET /ServiceMarketplace/templates/user-data.handlebars HTTP/1.1" 200 3456
127.0.0.1 - - [13/Mar/2018:10:14:09 +0200] "GET /ServiceMarketplace/admin HTTP/1.1" 200 42
127.0.0.1 - - [13/Mar/2018:10:14:09 +0200] "GET /ServiceMarketplace/templates/user-data.handlebars HTTP/1.1" 200 3456
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/ HTTP/1.1" 200 12026
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/css/bootstrap.min.css HTTP/1.1" 200 114011
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/css/main.css HTTP/1.1" 200 8822
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/css/animate.css HTTP/1.1" 200 57095
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/css/responsive.css HTTP/1.1" 200 2740
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/vendor/jquery-1.10.2.min.js HTTP/1.1" 200 93113
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/vendor/modernizr-2.6.2.min.js HTTP/1.1" 200 15418
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/bootstrap.min.js HTTP/1.1" 200 29102
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/plugins.js HTTP/1.1" 200 757
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/main.js HTTP/1.1" 200 1133
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/wow.min.js HTTP/1.1" 200 7082
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/vendor/ethers-v2.min.js HTTP/1.1" 200 241880
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/vendor/handlebars-v4.0.11.js HTTP/1.1" 200 166813
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/controllers/marketplace.js HTTP/1.1" 200 16788
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/controllers/controller.js HTTP/1.1" 200 8084
127.0.0.1 - - [13/Mar/2018:10:14:56 +0200] "GET /ServiceMarketplace/js/vendor/jquery-1.10.2.min.map HTTP/1.1" 404 1136
127.0.0.1 - - [13/Mar/2018:10:14:57 +0200] "GET /ServiceMarketplace/css/bootstrap.min.css HTTP/1.1" 200 114011
127.0.0.1 - - [13/Mar/2018:10:14:57 +0200] "GET /ServiceMarketplace/css/main.css HTTP/1.1" 200 8822
127.0.0.1 - - [13/Mar/2018:10:15:02 +0200] "GET /ServiceMarketplace/ HTTP/1.1" 200 12026
127.0.0.1 - - [13/Mar/2018:10:15:03 +0200] "GET /ServiceMarketplace/css/bootstrap.min.css HTTP/1.1" 200 114011
127.0.0.1 - - [13/Mar/2018:10:15:03 +0200] "GET /ServiceMarketplace/css/main.css HTTP/1.1" 200 8822
127.0.0.1 - - [13/Mar/2018:10:15:03 +0200] "GET /ServiceMarketplace/css/animate.css HTTP/1.1" 200 57095
